State,T_Score,R_Score
Focused Attention,0.03496416230271788,0.012093011985059764
Focused Attention,0.03662912241237111,0.03336762835410827
Focused Attention,0.03329920219306465,0.04442073063937645
Focused Attention,0.03995904263167757,0.0
Focused Attention,0.03662912241237111,0.007264299164287478
Focused Attention,0.04495392296063727,0.009766148634019573
Focused Attention,0.04828384317994373,0.0051525215027924
Focused Attention,0.04328896285098404,0.0
Focused Attention,0.056608643728209895,0.023769832632406104
Focused Attention,0.07159328471508898,0.01657202594749911
Focused Attention,0.17815073173289583,0.019063060363561257
Focused Attention,0.1498464098687909,0.0
Focused Attention,0.25973377710590423,0.017688372960661124
Focused Attention,0.23975425579006543,0.020620629826328597
Focused Attention,0.16150113063636354,0.02063824009573735
Focused Attention,0.03329920219306465,0.0
Focused Attention,0.03496416230271788,0.03016229382499001
Focused Attention,0.03829408252202434,0.021482964958347506
Focused Attention,0.03662912241237111,0.007732970385292909
Focused Attention,0.056608643728209895,0.0
Focused Attention,0.06992832460543576,0.007046611265383175
Focused Attention,0.10322752679850039,0.017110550195507945
Focused Attention,0.15817121041705706,0.016411121370175606
Focused Attention,0.15317633008809736,0.015372012610424696
Focused Attention,0.21144993392596048,0.0
Focused Attention,0.03329920219306465,0.0232133248976171
Focused Attention,0.03662912241237111,0.015379182068984127
Focused Attention,0.0416240027413308,0.011105562527853967
Focused Attention,0.0416240027413308,0.0
Focused Attention,0.07325824482474222,0.0
